user_id,created_at,company_id,language,activated_at,state,"(user_id, created_at, company_id, language, activated_at, state)"
5014,25/10/13 16:32,9731,english,25/10/13 16:33,active,"('5014','41572.6888888889','9731','english','41572.6895833333','active'),"
5017,25/10/13 11:37,1529,korean,25/10/13 11:39,active,"('5017','41572.4840277778','1529','korean','41572.4854166667','active'),"
5018,25/10/13 11:24,10403,english,25/10/13 11:25,active,"('5018','41572.475','10403','english','41572.4756944444','active'),"
5020,25/10/13 0:48,11711,spanish,25/10/13 0:49,active,"('5020','41572.0333333333','11711','spanish','41572.0340277778','active'),"
5023,25/10/13 11:57,1910,english,25/10/13 11:59,active,"('5023','41572.4979166667','1910','english','41572.4993055556','active'),"
5025,25/10/13 7:14,12733,english,25/10/13 7:16,active,"('5025','41572.3013888889','12733','english','41572.3027777778','active'),"
5027,25/10/13 14:53,8,spanish,25/10/13 14:54,active,"('5027','41572.6201388889','8','spanish','41572.6208333333','active'),"
5028,25/10/13 15:53,9,spanish,25/10/13 15:54,active,"('5028','41572.6618055556','9','spanish','41572.6625','active'),"
5031,25/10/13 7:42,8734,spanish,25/10/13 7:43,active,"('5031','41572.3208333333','8734','spanish','41572.3215277778','active'),"
5034,26/10/13 14:16,104,english,26/10/13 14:17,active,"('5034','41573.5944444444','104','english','41573.5951388889','active'),"
5037,26/10/13 10:48,684,arabic,26/10/13 10:49,active,"('5037','41573.45','684','arabic','41573.4506944444','active'),"
5039,26/10/13 23:07,4988,japanese,26/10/13 23:08,active,"('5039','41573.9631944444','4988','japanese','41573.9638888889','active'),"
5041,26/10/13 2:52,6641,japanese,26/10/13 2:53,active,"('5041','41573.1194444444','6641','japanese','41573.1201388889','active'),"
5045,27/10/13 19:07,988,english,27/10/13 19:09,active,"('5045','41574.7965277778','988','english','41574.7979166667','active'),"
5048,27/10/13 4:23,2819,english,27/10/13 4:25,active,"('5048','41574.1826388889','2819','english','41574.1840277778','active'),"
5050,27/10/13 23:09,2663,english,27/10/13 23:11,active,"('5050','41574.9645833333','2663','english','41574.9659722222','active'),"
5054,28/10/13 3:14,9352,english,28/10/13 3:16,active,"('5054','41575.1347222222','9352','english','41575.1361111111','active'),"
5056,28/10/13 1:56,10664,english,28/10/13 1:57,active,"('5056','41575.0805555556','10664','english','41575.08125','active'),"
5057,28/10/13 19:26,2213,english,28/10/13 19:28,active,"('5057','41575.8097222222','2213','english','41575.8111111111','active'),"
5058,28/10/13 10:07,1997,english,28/10/13 10:09,active,"('5058','41575.4215277778','1997','english','41575.4229166667','active'),"
5060,28/10/13 17:23,5179,chinese,28/10/13 17:25,active,"('5060','41575.7243055556','5179','chinese','41575.7256944444','active'),"
5063,28/10/13 11:38,6198,english,28/10/13 11:39,active,"('5063','41575.4847222222','6198','english','41575.4854166667','active'),"
5068,28/10/13 11:40,11183,german,28/10/13 11:42,active,"('5068','41575.4861111111','11183','german','41575.4875','active'),"
5069,28/10/13 13:28,13165,japanese,28/10/13 13:30,active,"('5069','41575.5611111111','13165','japanese','41575.5625','active'),"
5071,28/10/13 23:25,2928,english,28/10/13 23:27,active,"('5071','41575.9756944444','2928','english','41575.9770833333','active'),"
5074,28/10/13 10:26,7860,russian,28/10/13 10:28,active,"('5074','41575.4347222222','7860','russian','41575.4361111111','active'),"
5076,28/10/13 18:09,664,spanish,28/10/13 18:11,active,"('5076','41575.75625','664','spanish','41575.7576388889','active'),"
5079,28/10/13 18:20,7750,japanese,28/10/13 18:21,active,"('5079','41575.7638888889','7750','japanese','41575.7645833333','active'),"
5082,28/10/13 10:16,3482,english,28/10/13 10:17,active,"('5082','41575.4277777778','3482','english','41575.4284722222','active'),"
5083,28/10/13 14:02,1,english,28/10/13 14:03,active,"('5083','41575.5847222222','1','english','41575.5854166667','active'),"
5084,28/10/13 9:24,4107,english,28/10/13 9:25,active,"('5084','41575.3916666667','4107','english','41575.3923611111','active'),"
5088,29/10/13 12:28,7,german,29/10/13 12:30,active,"('5088','41576.5194444444','7','german','41576.5208333333','active'),"
5089,29/10/13 15:18,6,english,29/10/13 15:19,active,"('5089','41576.6375','6','english','41576.6381944444','active'),"
5091,29/10/13 10:46,526,german,29/10/13 10:47,active,"('5091','41576.4486111111','526','german','41576.4493055556','active'),"
5092,29/10/13 10:05,10063,english,29/10/13 10:07,active,"('5092','41576.4201388889','10063','english','41576.4215277778','active'),"
5096,29/10/13 17:56,11181,portugese,29/10/13 17:57,active,"('5096','41576.7472222222','11181','portugese','41576.7479166667','active'),"
5102,29/10/13 14:05,7963,english,29/10/13 14:06,active,"('5102','41576.5868055556','7963','english','41576.5875','active'),"
5105,29/10/13 7:27,2494,spanish,29/10/13 7:28,active,"('5105','41576.3104166667','2494','spanish','41576.3111111111','active'),"
5107,29/10/13 16:33,7299,english,29/10/13 16:35,active,"('5107','41576.6895833333','7299','english','41576.6909722222','active'),"
5108,29/10/13 7:21,4944,english,29/10/13 7:23,active,"('5108','41576.30625','4944','english','41576.3076388889','active'),"
5110,29/10/13 13:11,12,english,29/10/13 13:12,active,"('5110','41576.5493055556','12','english','41576.55','active'),"
5111,29/10/13 14:55,9028,spanish,29/10/13 14:57,active,"('5111','41576.6215277778','9028','spanish','41576.6229166667','active'),"
5114,29/10/13 19:00,1,english,29/10/13 19:02,active,"('5114','41576.7916666667','1','english','41576.7930555556','active'),"
5116,29/10/13 11:07,90,spanish,29/10/13 11:08,active,"('5116','41576.4631944444','90','spanish','41576.4638888889','active'),"
5118,29/10/13 9:40,8745,french,29/10/13 9:41,active,"('5118','41576.4027777778','8745','french','41576.4034722222','active'),"
5119,29/10/13 14:21,287,english,29/10/13 14:22,active,"('5119','41576.5979166667','287','english','41576.5986111111','active'),"
5120,29/10/13 14:14,165,spanish,29/10/13 14:16,active,"('5120','41576.5930555556','165','spanish','41576.5944444444','active'),"
5121,29/10/13 10:08,12859,chinese,29/10/13 10:10,active,"('5121','41576.4222222222','12859','chinese','41576.4236111111','active'),"
5122,29/10/13 17:15,11910,english,29/10/13 17:17,active,"('5122','41576.71875','11910','english','41576.7201388889','active'),"
5131,30/10/13 16:41,18,spanish,30/10/13 16:43,active,"('5131','41577.6951388889','18','spanish','41577.6965277778','active'),"
5132,30/10/13 19:18,6983,japanese,30/10/13 19:19,active,"('5132','41577.8041666667','6983','japanese','41577.8048611111','active'),"
5134,30/10/13 15:54,1,english,30/10/13 15:55,active,"('5134','41577.6625','1','english','41577.6631944444','active'),"
5135,30/10/13 0:54,10621,english,30/10/13 0:55,active,"('5135','41577.0375','10621','english','41577.0381944444','active'),"
5136,30/10/13 10:40,9,english,30/10/13 10:41,active,"('5136','41577.4444444444','9','english','41577.4451388889','active'),"
5137,30/10/13 4:53,1,indian,30/10/13 4:55,active,"('5137','41577.2034722222','1','indian','41577.2048611111','active'),"
5138,30/10/13 18:20,1054,french,30/10/13 18:21,active,"('5138','41577.7638888889','1054','french','41577.7645833333','active'),"
5142,30/10/13 15:03,10285,arabic,30/10/13 15:05,active,"('5142','41577.6270833333','10285','arabic','41577.6284722222','active'),"
5143,30/10/13 7:47,3840,english,30/10/13 7:48,active,"('5143','41577.3243055556','3840','english','41577.325','active'),"
5144,30/10/13 11:04,6943,english,30/10/13 11:06,active,"('5144','41577.4611111111','6943','english','41577.4625','active'),"
5145,30/10/13 18:16,378,english,30/10/13 18:17,active,"('5145','41577.7611111111','378','english','41577.7618055556','active'),"
5147,30/10/13 13:34,174,spanish,30/10/13 13:36,active,"('5147','41577.5652777778','174','spanish','41577.5666666667','active'),"
5149,30/10/13 13:45,4864,french,30/10/13 13:46,active,"('5149','41577.5729166667','4864','french','41577.5736111111','active'),"
5154,30/10/13 18:14,415,german,30/10/13 18:15,active,"('5154','41577.7597222222','415','german','41577.7604166667','active'),"
5156,30/10/13 10:29,3,english,30/10/13 10:31,active,"('5156','41577.4368055556','3','english','41577.4381944444','active'),"
5158,31/10/13 9:45,9714,german,31/10/13 9:46,active,"('5158','41578.40625','9714','german','41578.4069444444','active'),"
5159,31/10/13 11:03,1,portugese,31/10/13 11:05,active,"('5159','41578.4604166667','1','portugese','41578.4618055556','active'),"
5161,31/10/13 15:16,11874,spanish,31/10/13 15:18,active,"('5161','41578.6361111111','11874','spanish','41578.6375','active'),"
5162,31/10/13 22:06,183,german,31/10/13 22:07,active,"('5162','41578.9208333333','183','german','41578.9215277778','active'),"
5163,31/10/13 18:35,7883,french,31/10/13 18:36,active,"('5163','41578.7743055556','7883','french','41578.775','active'),"
5164,31/10/13 12:27,1,english,31/10/13 12:29,active,"('5164','41578.51875','1','english','41578.5201388889','active'),"
5167,31/10/13 18:48,2039,english,31/10/13 18:49,active,"('5167','41578.7833333333','2039','english','41578.7840277778','active'),"
5168,31/10/13 4:45,2,spanish,31/10/13 4:47,active,"('5168','41578.1979166667','2','spanish','41578.1993055556','active'),"
5172,31/10/13 16:48,123,english,31/10/13 16:50,active,"('5172','41578.7','123','english','41578.7013888889','active'),"
5174,31/10/13 0:44,4000,italian,31/10/13 0:45,active,"('5174','41578.0305555556','4000','italian','41578.03125','active'),"
5175,31/10/13 5:45,8279,english,31/10/13 5:46,active,"('5175','41578.2395833333','8279','english','41578.2402777778','active'),"
5181,31/10/13 9:21,10357,spanish,31/10/13 9:23,active,"('5181','41578.3895833333','10357','spanish','41578.3909722222','active'),"
5184,31/10/13 9:11,3471,arabic,31/10/13 9:13,active,"('5184','41578.3826388889','3471','arabic','41578.3840277778','active'),"
5189,31/10/13 21:31,1056,english,31/10/13 21:32,active,"('5189','41578.8965277778','1056','english','41578.8972222222','active'),"
5191,31/10/13 18:46,8871,english,31/10/13 18:48,active,"('5191','41578.7819444444','8871','english','41578.7833333333','active'),"
5192,31/10/13 16:21,3601,english,31/10/13 16:23,active,"('5192','41578.68125','3601','english','41578.6826388889','active'),"
5193,01/11/13 10:43,1,japanese,01/11/13 10:45,active,"('5193','41579.4465277778','1','japanese','41579.4479166667','active'),"
5194,01/11/13 16:55,3779,english,01/11/13 16:56,active,"('5194','41579.7048611111','3779','english','41579.7055555556','active'),"
5195,01/11/13 17:26,9176,english,01/11/13 17:28,active,"('5195','41579.7263888889','9176','english','41579.7277777778','active'),"
5196,01/11/13 18:19,2,english,01/11/13 18:20,active,"('5196','41579.7631944444','2','english','41579.7638888889','active'),"
5197,01/11/13 6:49,3850,english,01/11/13 6:50,active,"('5197','41579.2840277778','3850','english','41579.2847222222','active'),"
5200,01/11/13 15:09,152,english,01/11/13 15:10,active,"('5200','41579.63125','152','english','41579.6319444444','active'),"
5201,01/11/13 6:54,1520,german,01/11/13 6:56,active,"('5201','41579.2875','1520','german','41579.2888888889','active'),"
5204,01/11/13 4:45,212,english,01/11/13 4:47,active,"('5204','41579.1979166667','212','english','41579.1993055556','active'),"
5211,01/11/13 8:39,5566,spanish,01/11/13 8:40,active,"('5211','41579.3604166667','5566','spanish','41579.3611111111','active'),"
5212,01/11/13 15:10,3257,portugese,01/11/13 15:12,active,"('5212','41579.6319444444','3257','portugese','41579.6333333333','active'),"
5215,01/11/13 15:26,1,french,01/11/13 15:27,active,"('5215','41579.6430555556','1','french','41579.64375','active'),"
5217,01/11/13 17:26,28,spanish,01/11/13 17:28,active,"('5217','41579.7263888889','28','spanish','41579.7277777778','active'),"
5222,01/11/13 12:07,2,chinese,01/11/13 12:08,active,"('5222','41579.5048611111','2','chinese','41579.5055555556','active'),"
5223,01/11/13 17:06,7581,english,01/11/13 17:07,active,"('5223','41579.7125','7581','english','41579.7131944444','active'),"
5224,01/11/13 19:29,9896,russian,01/11/13 19:31,active,"('5224','41579.8118055556','9896','russian','41579.8131944444','active'),"
5225,01/11/13 7:34,12253,english,01/11/13 7:36,active,"('5225','41579.3152777778','12253','english','41579.3166666667','active'),"
5226,01/11/13 18:59,16,english,01/11/13 19:00,active,"('5226','41579.7909722222','16','english','41579.7916666667','active'),"
5229,02/11/13 8:52,5226,english,02/11/13 8:54,active,"('5229','41580.3694444444','5226','english','41580.3708333333','active'),"
5230,02/11/13 4:53,3771,english,02/11/13 4:55,active,"('5230','41580.2034722222','3771','english','41580.2048611111','active'),"
5232,02/11/13 13:43,8310,english,02/11/13 13:44,active,"('5232','41580.5715277778','8310','english','41580.5722222222','active'),"
5234,02/11/13 15:47,5908,portugese,02/11/13 15:49,active,"('5234','41580.6576388889','5908','portugese','41580.6590277778','active'),"
5236,02/11/13 8:04,17,english,02/11/13 8:05,active,"('5236','41580.3361111111','17','english','41580.3368055556','active'),"
5239,03/11/13 17:11,960,japanese,03/11/13 17:13,active,"('5239','41581.7159722222','960','japanese','41581.7173611111','active'),"
5240,03/11/13 16:32,30,english,03/11/13 16:33,active,"('5240','41581.6888888889','30','english','41581.6895833333','active'),"
5241,03/11/13 15:07,13128,german,03/11/13 15:08,active,"('5241','41581.6298611111','13128','german','41581.6305555556','active'),"
5243,03/11/13 12:29,1,french,03/11/13 12:31,active,"('5243','41581.5201388889','1','french','41581.5215277778','active'),"
5244,03/11/13 23:28,1,italian,03/11/13 23:29,active,"('5244','41581.9777777778','1','italian','41581.9784722222','active'),"
5245,03/11/13 11:49,1579,german,03/11/13 11:51,active,"('5245','41581.4923611111','1579','german','41581.49375','active'),"
5247,04/11/13 14:08,3815,english,04/11/13 14:10,active,"('5247','41582.5888888889','3815','english','41582.5902777778','active'),"
5248,04/11/13 17:09,1183,spanish,04/11/13 17:11,active,"('5248','41582.7145833333','1183','spanish','41582.7159722222','active'),"
5249,04/11/13 11:29,8935,indian,04/11/13 11:31,active,"('5249','41582.4784722222','8935','indian','41582.4798611111','active'),"
5250,04/11/13 21:39,882,english,04/11/13 21:41,active,"('5250','41582.9020833333','882','english','41582.9034722222','active'),"
5251,04/11/13 17:16,3936,french,04/11/13 17:17,active,"('5251','41582.7194444444','3936','french','41582.7201388889','active'),"
5254,04/11/13 7:49,41,russian,04/11/13 7:50,active,"('5254','41582.3256944444','41','russian','41582.3263888889','active'),"
5257,04/11/13 13:24,4,english,04/11/13 13:26,active,"('5257','41582.5583333333','4','english','41582.5597222222','active'),"
5260,04/11/13 10:43,5515,english,04/11/13 10:45,active,"('5260','41582.4465277778','5515','english','41582.4479166667','active'),"
5262,04/11/13 7:30,2831,german,04/11/13 7:31,active,"('5262','41582.3125','2831','german','41582.3131944444','active'),"
5263,04/11/13 17:37,1,spanish,04/11/13 17:39,active,"('5263','41582.7340277778','1','spanish','41582.7354166667','active'),"
5268,04/11/13 0:21,4080,english,04/11/13 0:23,active,"('5268','41582.0145833333','4080','english','41582.0159722222','active'),"
5270,04/11/13 9:44,18,english,04/11/13 9:46,active,"('5270','41582.4055555556','18','english','41582.4069444444','active'),"
5271,04/11/13 10:03,7026,german,04/11/13 10:05,active,"('5271','41582.41875','7026','german','41582.4201388889','active'),"
5274,04/11/13 0:52,1,english,04/11/13 0:53,active,"('5274','41582.0361111111','1','english','41582.0368055556','active'),"
5275,04/11/13 14:48,3602,french,04/11/13 14:49,active,"('5275','41582.6166666667','3602','french','41582.6173611111','active'),"
